Region,Month of Period End,Property Type,Region Type,Seasonally Adjusted,State Code,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,New Listings,New Listings Mom,New Listings Yoy
"Washington, DC metro area",April 2017,All Residential,Metro,False,DC,0.993592164,0.3%,0.3%,6414,4.2%,1.2%,15346,8.4%,-14.3%,17,-10,-7,$390K,5.4%,4.6%,9771,-6.0%,-9.7%
"Boston, MA metro area",October 2017,All Residential,Metro,False,MA,0.999132880,-0.1%,0.7%,4338,-1.7%,6.6%,8477,-8.0%,-13.9%,14,0,-5,$447K,-0.3%,7.7%,4731,-23.4%,2.8%
"Philadelphia, PA metro area",August 2013,All Residential,Metro,False,PA,0.948832164,-0.2%,0.6%,1947,-0.2%,11.6%,11129,-1.4%,-4.3%,53,7,-13,$167K,-4.9%,0.9%,2424,-13.7%,-2.8%
"Los Angeles, CA",October 2015,All Residential,Place/City,False,CA,0.997238250,-0.1%,0.4%,2419,-1.9%,-1.6%,6312,-2.2%,-3.2%,27,1,-5,$550K,2.2%,4.8%,3004,1.6%,-2.2%
"New York, NY",July 2016,All Residential,Place/City,False,NY,0.971719163,0.5%,1.1%,1888,-6.5%,7.8%,24620,0.5%,33.6%,90,-3,4,$575K,3.6%,23.8%,3471,-15.4%,3.0%
"Washington, DC metro area",March 2020,All Residential,Metro,False,DC,1.000658607,0.5%,0.6%,6109,35.9%,5.6%,11374,12.3%,-9.9%,27,-11,-6,$437K,4.5%,7.6%,8498,29.4%,-3.6%
"Chicago, IL metro area",June 2019,All Residential,Metro,False,IL,0.977427624,0.1%,-0.2%,10249,-2.4%,-10.8%,33025,4.1%,7.7%,29,-1,2,$267K,1.5%,0.8%,12980,-10.5%,-2.6%
"Los Angeles, CA",May 2018,All Residential,Place/City,False,CA,1.008048608,0.0%,0.5%,2508,8.2%,-6.3%,6622,4.9%,-3.4%,31,-2,-3,$708K,1.1%,5.9%,3460,1.6%,-2.1%
 National,June 2012,All Residential,National,False,US,0.970613851,0.2%,1.0%,488075,5.1%,10.0%,2145534,-0.8%,-17.3%,68,-4,-15,$195K,4.5%,7.8%,576420,-5.5%,-2.7%
 National,July 2019,All Residential,National,False,US,0.985849929,-0.1%,-0.2%,636996,1.9%,3.3%,1681791,-0.9%,1.6%,36,1,4,$299K,-1.2%,4.0%,706202,-4.3%,-0.8%
 National,September 2019,All Residential,National,False,US,0.982604789,-0.2%,0.0%,533180,-15.2%,7.9%,1651383,-0.5%,-3.2%,41,2,2,$292K,-1.5%,4.6%,620839,-7.7%,2.8%
"Seattle, WA metro area",February 2017,All Residential,Metro,False,WA,1.021295732,1.5%,0.9%,2830,-1.5%,2.5%,2853,-6.5%,-29.0%,12,-13,-1,$459K,3.8%,13.5%,3339,9.6%,-13.9%
 National,February 2014,All Residential,National,False,US,0.970222821,0.2%,0.0%,310737,2.4%,-3.5%,1746931,2.1%,2.0%,78,3,0,$201K,0.4%,11.1%,491072,3.6%,-2.8%
 National,February 2017,All Residential,National,False,US,0.977248144,0.2%,0.4%,369074,2.3%,0.9%,1441560,2.2%,-11.9%,60,0,-9,$247K,0.0%,8.6%,568554,12.5%,-2.7%
 National,October 2017,All Residential,National,False,US,0.981753503,-0.1%,0.3%,527259,-1.5%,4.9%,1595838,-4.2%,-8.5%,44,2,-6,$268K,-0.3%,6.6%,576095,-2.1%,6.8%
 National,May 2017,All Residential,National,False,US,0.987075092,0.2%,0.3%,631014,22.2%,6.7%,1640167,3.7%,-10.3%,37,-4,-5,$269K,2.3%,6.5%,802551,10.4%,5.8%
"Houston, TX",May 2016,All Residential,Place/City,False,TX,0.973531478,0.2%,-0.7%,2784,11.4%,4.6%,9258,2.6%,26.2%,28,0,8,$214K,4.1%,5.4%,3800,4.0%,3.8%
"Los Angeles, CA metro area",July 2017,All Residential,Metro,False,CA,1.002204079,0.0%,0.5%,6515,-19.0%,-3.6%,18182,2.7%,-2.6%,37,2,4,$590K,0.4%,8.7%,8410,-6.2%,-7.9%
"Chicago, IL metro area",September 2015,All Residential,Metro,False,IL,0.968426284,0.0%,0.2%,8560,-10.5%,7.1%,36165,-2.3%,-3.7%,46,2,2,$210K,-6.3%,6.6%,10252,-8.0%,-5.2%
"Los Angeles, CA",July 2019,All Residential,Place/City,False,CA,0.995183974,-0.2%,-0.8%,2424,5.5%,-1.3%,8274,-0.9%,15.8%,48,0,13,$750K,0.1%,7.1%,3121,1.1%,-5.1%
"Houston, TX",January 2019,All Residential,Place/City,False,TX,0.965580388,-0.4%,0.1%,1578,-36.8%,-12.2%,9477,2.5%,15.7%,51,0,3,$200K,-8.0%,3.1%,3336,54.2%,8.4%
 National,April 2012,All Residential,National,False,US,0.965461507,0.3%,0.7%,405015,2.7%,8.9%,2155171,1.7%,-16.4%,80,-12,-17,$178K,4.0%,5.9%,607829,-2.6%,-1.7%
 National,November 2017,All Residential,National,False,US,0.980888134,-0.1%,0.3%,495844,-6.0%,4.1%,1468108,-8.0%,-8.7%,46,2,-5,$270K,0.8%,6.0%,457552,-20.6%,3.5%
 National,July 2020,All Residential,National,False,US,0.990537329,0.4%,0.5%,685715,16.9%,7.6%,1115611,-6.6%,-33.7%,35,-4,-2,$324K,4.3%,8.2%,729619,4.2%,3.3%
 National,July 2014,All Residential,National,False,US,0.977077716,-0.1%,-0.3%,535062,-1.5%,-2.5%,2114109,3.7%,6.6%,45,-2,-7,$229K,-0.2%,4.0%,672605,-3.8%,3.6%
 National,June 2017,All Residential,National,False,US,0.987698481,0.1%,0.3%,692619,9.8%,4.8%,1698881,3.6%,-9.2%,35,-2,-5,$278K,3.3%,6.9%,784121,-2.3%,3.4%
 National,February 2018,All Residential,National,False,US,0.981294872,0.3%,0.4%,375616,3.4%,1.8%,1319753,3.3%,-8.4%,53,0,-6,$268K,1.5%,8.5%,565950,12.0%,-0.5%
"Houston, TX",August 2018,All Residential,Place/City,False,TX,0.971260816,-0.2%,-0.1%,3109,7.0%,40.1%,10603,0.6%,-1.3%,30,1,-2,$218K,-4.6%,1.6%,3923,-4.8%,23.2%
"Los Angeles, CA",April 2017,All Residential,Place/City,False,CA,1.004818735,0.9%,0.5%,2257,-8.8%,-4.2%,6721,4.0%,8.3%,34,-5,4,$637K,1.1%,6.2%,3228,-10.5%,-2.8%
"Los Angeles, CA",June 2017,All Residential,Place/City,False,CA,1.003663823,0.0%,0.2%,3039,13.5%,10.2%,6965,1.6%,2.2%,33,-1,3,$669K,0.1%,13.3%,3419,-3.3%,-4.4%
"Boston, MA metro area",June 2012,All Residential,Metro,False,MA,0.972933116,0.1%,0.7%,5269,24.1%,17.3%,24267,-5.1%,-10.6%,92,0,-1,$375K,10.3%,4.2%,5400,-14.4%,-10.4%
"Seattle, WA metro area",October 2012,All Residential,Metro,False,WA,0.992918591,0.2%,1.7%,3362,8.6%,28.5%,7981,-11.4%,-39.6%,32,4,-24,$310K,-1.0%,20.5%,3231,-12.2%,4.6%
"Seattle, WA metro area",July 2013,All Residential,Metro,False,WA,1.008243874,0.0%,1.6%,4513,8.5%,25.5%,8900,9.3%,-3.0%,12,0,-16,$363K,3.6%,17.0%,5213,-1.8%,33.1%
"Los Angeles, CA",January 2019,All Residential,Place/City,False,CA,0.984624416,-0.5%,-1.5%,1462,-22.4%,-16.7%,6993,9.1%,33.5%,53,7,8,$670K,-2.9%,4.7%,2715,109.8%,0.1%
 National,February 2016,All Residential,National,False,US,0.973518977,0.1%,0.3%,365732,7.0%,8.8%,1636329,2.2%,-6.5%,68,3,-8,$228K,-0.3%,5.8%,584311,17.4%,11.3%
"Philadelphia, PA metro area",July 2017,All Residential,Metro,False,PA,0.973815713,0.2%,0.9%,2510,-20.7%,5.4%,8876,-0.7%,-11.8%,36,2,0,$203K,-3.8%,11.2%,2817,-12.5%,8.3%
"Los Angeles, CA",December 2017,All Residential,Place/City,False,CA,1.000636527,-0.2%,1.0%,2300,-0.8%,-1.0%,4778,-19.2%,-16.9%,42,4,-5,$660K,-0.8%,11.4%,1333,-40.1%,-9.1%
"New York, NY",August 2019,All Residential,Place/City,False,NY,0.965997278,-0.1%,-0.5%,2098,0.5%,-2.9%,16992,-10.8%,-26.0%,80,-5,15,$650K,-3.7%,0.6%,3074,-11.8%,-18.2%
 National,March 2014,All Residential,National,False,US,0.972456444,0.2%,-0.1%,392539,26.3%,-6.5%,1818452,4.1%,3.5%,70,-8,0,$210K,4.3%,8.5%,641675,30.7%,5.8%
 National,July 2017,All Residential,National,False,US,0.986833869,-0.1%,0.3%,592166,-14.5%,1.2%,1709643,0.6%,-9.5%,36,1,-5,$274K,-1.5%,6.3%,686895,-12.4%,0.7%
 National,January 2018,All Residential,National,False,US,0.978514312,-0.2%,0.3%,363319,-27.2%,0.7%,1278147,-0.8%,-9.4%,54,3,-6,$264K,-2.6%,6.9%,505316,55.0%,0.0%
"Boston, MA metro area",February 2014,All Residential,Metro,False,MA,0.976891215,-0.1%,0.8%,2041,-20.9%,-2.0%,14186,9.7%,-6.7%,114,13,-12,$340K,-7.4%,7.1%,3939,21.5%,-1.5%
"Boston, MA metro area",September 2014,All Residential,Metro,False,MA,0.983453806,-0.6%,-0.2%,4047,-21.8%,-1.9%,19128,1.8%,-0.8%,83,5,-1,$377K,-5.8%,1.9%,5789,35.2%,-0.4%
"Boston, MA metro area",March 2017,All Residential,Metro,False,MA,0.996362527,0.8%,0.8%,3417,53.9%,7.5%,7069,13.5%,-21.6%,20,-15,-10,$431K,6.9%,10.4%,6269,73.0%,-10.8%
"Boston, MA metro area",March 2020,All Residential,Metro,False,MA,0.999950365,1.1%,0.7%,3176,34.2%,-1.8%,7018,3.7%,-6.0%,24,-25,2,$525K,6.0%,11.2%,5140,17.0%,-12.2%
"Philadelphia, PA metro area",April 2018,All Residential,Metro,False,PA,0.973402611,0.7%,0.7%,2310,12.4%,5.6%,6646,2.0%,-25.3%,35,-15,-7,$200K,2.0%,6.1%,3506,14.0%,2.3%
"Philadelphia, PA metro area",July 2020,All Residential,Metro,False,PA,0.980176660,0.8%,0.8%,2461,55.8%,-2.5%,5999,-3.4%,-16.2%,39,-7,0,$250K,0.0%,10.6%,3388,4.9%,20.5%
"Seattle, WA metro area",May 2018,All Residential,Metro,False,WA,1.041238059,-0.5%,-0.6%,4769,14.6%,-4.8%,5244,36.7%,26.3%,7,0,0,$585K,0.9%,14.7%,6911,29.0%,10.4%
"Seattle, WA metro area",July 2018,All Residential,Metro,False,WA,1.013108165,-1.4%,-2.1%,4747,-5.7%,-4.0%,7327,12.9%,34.4%,9,2,1,$575K,-1.4%,8.5%,5524,-12.5%,-2.3%
"Phoenix, AZ",April 2016,All Residential,Place/City,False,AZ,0.981175122,0.2%,0.5%,2250,-2.6%,-1.9%,6734,3.3%,8.3%,45,-3,-3,$210K,0.0%,8.5%,2958,1.0%,11.2%
"Phoenix, AZ",April 2018,All Residential,Place/City,False,AZ,0.984659703,0.1%,0.2%,2482,-4.8%,1.6%,5640,-0.5%,-10.4%,38,-3,-6,$250K,2.2%,14.0%,2835,-6.4%,1.0%
"New York, NY",June 2017,All Residential,Place/City,False,NY,0.973425120,0.4%,0.6%,2177,25.5%,7.8%,22105,-9.5%,-9.8%,78,6,-15,$600K,9.9%,8.1%,6483,34.5%,58.1%
"Houston, TX",April 2014,All Residential,Place/City,False,TX,0.982586879,0.2%,0.6%,2624,3.4%,-6.9%,5708,0.2%,-16.4%,23,-3,-4,$185K,3.6%,2.8%,3678,12.3%,-0.1%
"Philadelphia, PA metro area",December 2015,All Residential,Metro,False,PA,0.951662224,0.3%,0.5%,2031,28.1%,11.0%,9765,-8.4%,-7.3%,58,3,-9,$160K,5.2%,6.6%,1690,-25.3%,8.2%
"Seattle, WA metro area",July 2012,All Residential,Metro,False,WA,0.991926233,0.1%,1.7%,3595,-3.8%,30.0%,9179,-1.5%,-38.5%,28,-3,-24,$310K,0.0%,8.8%,3917,-6.8%,-1.3%
"Seattle, WA metro area",August 2013,All Residential,Metro,False,WA,1.003528695,-0.5%,1.4%,4348,-3.7%,14.9%,9390,5.5%,2.2%,14,2,-16,$355K,-2.1%,13.9%,4869,-6.6%,22.8%
"Seattle, WA metro area",February 2018,All Residential,Metro,False,WA,1.035622061,2.3%,1.4%,2840,13.0%,0.4%,2487,4.0%,-12.8%,8,-8,-4,$528K,2.6%,14.9%,3444,10.6%,3.1%
"Los Angeles, CA",July 2015,All Residential,Place/City,False,CA,1.000041364,-0.1%,0.2%,2782,1.6%,7.3%,6414,2.1%,-2.9%,23,2,2,$560K,1.7%,7.7%,3450,-1.6%,4.1%
"New York, NY",May 2019,All Residential,Place/City,False,NY,0.963651486,0.1%,-0.7%,1796,3.3%,-5.7%,21676,-0.1%,-11.4%,89,-7,11,$630K,-0.7%,0.8%,4511,-7.5%,-14.2%
 National,November 2012,All Residential,National,False,US,0.969519245,0.0%,1.1%,398622,-5.8%,21.0%,1822149,-5.8%,-17.9%,73,0,-19,$190K,2.4%,11.2%,384838,-20.7%,-2.5%
"Washington, DC metro area",December 2018,All Residential,Metro,False,DC,0.988767370,0.0%,-0.1%,5176,-6.0%,-5.4%,11251,-18.6%,-1.3%,50,2,11,$400K,2.5%,3.9%,3028,-34.4%,-11.0%
"Philadelphia, PA metro area",February 2017,All Residential,Metro,False,PA,0.955236693,-0.4%,0.8%,1587,0.0%,2.2%,8308,4.4%,-13.6%,59,-3,-12,$160K,-5.9%,8.1%,2845,17.1%,6.0%
"Houston, TX",September 2012,All Residential,Place/City,False,TX,0.967546655,-0.2%,1.1%,2154,-21.7%,9.3%,8861,-5.4%,-25.2%,48,2,-26,$149K,-2.3%,2.9%,2545,-14.1%,-7.8%
"Houston, TX",December 2013,All Residential,Place/City,False,TX,0.973949253,-0.2%,0.6%,2544,16.2%,13.9%,6074,-9.1%,-15.8%,34,2,-22,$188K,10.6%,13.9%,1939,-17.0%,6.4%
"Houston, TX",September 2018,All Residential,Place/City,False,TX,0.970291080,-0.1%,0.2%,2426,-22.0%,-5.5%,10509,-0.9%,8.7%,34,4,-5,$215K,-1.1%,1.3%,3193,-18.6%,15.9%
 National,July 2012,All Residential,National,False,US,0.970912291,0.0%,1.1%,451393,-7.5%,14.3%,2109021,-1.7%,-17.1%,68,0,-15,$192K,-1.3%,7.0%,540603,-6.2%,3.3%
 National,April 2019,All Residential,National,False,US,0.983801010,0.3%,-0.4%,551525,12.3%,2.0%,1563621,4.6%,7.5%,41,-8,5,$290K,2.2%,3.0%,782752,9.9%,1.4%
 National,September 2013,All Residential,National,False,US,0.975906490,-0.3%,0.6%,448419,-16.7%,14.2%,1989492,0.3%,-1.0%,57,4,-14,$210K,-3.3%,12.3%,548978,-10.2%,14.7%
 National,March 2018,All Residential,National,False,US,0.985043145,0.4%,0.4%,518251,38.0%,-2.9%,1376009,4.3%,-9.4%,45,-9,-5,$277K,3.4%,7.7%,727024,28.5%,-5.1%
 National,May 2018,All Residential,National,False,US,0.989465033,0.2%,0.2%,627621,16.0%,-0.5%,1557917,7.1%,-5.0%,33,-3,-4,$288K,2.3%,7.0%,830865,7.7%,3.5%
"Philadelphia, PA metro area",June 2014,All Residential,Metro,False,PA,0.955394946,0.4%,0.1%,2162,13.4%,3.1%,11735,5.5%,5.5%,35,-7,-8,$174K,5.5%,-4.9%,3047,-10.5%,16.2%
"Philadelphia, PA metro area",May 2016,All Residential,Metro,False,PA,0.962104820,0.2%,0.5%,2388,13.7%,16.0%,9967,-0.6%,-13.2%,42,-10,-2,$190K,10.1%,13.0%,3234,-5.6%,-5.3%
"Philadelphia, PA metro area",July 2019,All Residential,Metro,False,PA,0.972473163,-0.4%,-0.1%,2523,-3.5%,-2.8%,7157,-4.4%,6.8%,39,0,10,$226K,-4.7%,8.6%,2811,-7.8%,-1.8%
"Philadelphia, PA metro area",March 2020,All Residential,Metro,False,PA,0.969994179,0.8%,0.5%,1878,13.3%,-0.5%,5932,-0.8%,-12.9%,44,-14,-7,$235K,8.0%,19.0%,2596,-2.6%,-19.1%
"Seattle, WA metro area",October 2015,All Residential,Metro,False,WA,1.004170431,-0.1%,1.1%,4066,-7.1%,1.7%,6264,-9.6%,-27.3%,15,2,-12,$405K,1.3%,9.8%,3869,-11.1%,1.3%
"Seattle, WA metro area",August 2018,All Residential,Metro,False,WA,1.003093004,-1.0%,-2.2%,4472,-5.8%,-16.8%,8230,12.3%,51.4%,12,3,4,$550K,-4.3%,5.8%,5236,-5.2%,-2.9%
"Phoenix, AZ",October 2018,All Residential,Place/City,False,AZ,0.979919596,-0.2%,-0.1%,2079,5.4%,0.0%,5759,2.8%,-1.6%,44,-1,0,$255K,2.4%,4.6%,2475,3.6%,0.6%
"Los Angeles, CA",June 2012,All Residential,Place/City,False,CA,0.990742789,0.6%,1.2%,2875,1.5%,12.2%,7121,-5.5%,-40.6%,34,-11,-16,$340K,3.0%,3.0%,3102,-6.7%,-16.5%
"Los Angeles, CA",July 2013,All Residential,Place/City,False,CA,1.012681040,-0.3%,1.9%,2665,-0.8%,-1.0%,5345,9.1%,-21.2%,15,0,-21,$469K,0.5%,34.0%,3667,8.2%,21.6%
"Los Angeles, CA",April 2020,All Residential,Place/City,False,CA,0.999057691,-0.4%,0.5%,1268,-35.2%,-45.3%,5929,-0.5%,-24.7%,42,-2,-7,$729K,-5.9%,0.2%,1647,-30.8%,-47.7%
"New York, NY",July 2015,All Residential,Place/City,False,NY,0.960861043,-0.4%,,1752,-1.5%,,18435,2.2%,,86,-15,,$464K,2.5%,,3371,-5.8%,
"New York, NY",March 2020,All Residential,Place/City,False,NY,0.962786931,-0.1%,0.3%,1296,-11.6%,-19.2%,17183,1.3%,-18.8%,90,5,3,$650K,3.2%,3.6%,2896,-23.7%,-37.5%
"Houston, TX",September 2015,All Residential,Place/City,False,TX,0.973765944,-0.5%,-0.6%,2613,-4.5%,-1.5%,8633,1.2%,31.9%,27,2,4,$190K,-3.1%,5.6%,3282,-7.1%,12.5%
"Los Angeles, CA metro area",August 2016,All Residential,Metro,False,CA,0.997065720,0.0%,0.1%,7173,6.1%,3.8%,19475,4.3%,10.6%,35,2,4,$545K,0.4%,6.9%,9276,1.6%,9.3%
"Los Angeles, CA metro area",October 2017,All Residential,Metro,False,CA,0.997703092,-0.2%,0.5%,6354,-3.7%,2.0%,16446,-5.1%,-14.2%,41,0,1,$579K,-1.9%,7.2%,6977,-5.7%,-3.6%
"Los Angeles, CA metro area",February 2019,All Residential,Metro,False,CA,0.987994219,0.3%,-1.1%,3887,1.3%,-11.0%,18273,4.4%,25.6%,60,1,18,$601K,1.3%,1.0%,6336,-6.9%,-14.1%
"Washington, DC metro area",March 2017,All Residential,Metro,False,DC,0.990432129,0.2%,0.3%,6158,40.9%,15.8%,14163,13.1%,-12.4%,27,-19,-20,$370K,1.4%,2.8%,10400,44.3%,0.0%
"Chicago, IL metro area",January 2013,All Residential,Metro,False,IL,0.955513749,0.3%,1.7%,5509,-15.1%,36.8%,30171,0.1%,-24.6%,75,7,-20,$140K,-7.3%,0.0%,9159,73.3%,11.4%
"Chicago, IL metro area",September 2019,All Residential,Metro,False,IL,0.972423212,-0.2%,0.0%,7702,-18.9%,1.7%,33320,-0.2%,3.6%,41,5,5,$245K,-3.9%,1.9%,10259,-6.4%,-0.2%
"Philadelphia, PA metro area",December 2013,All Residential,Metro,False,PA,0.942632214,0.1%,0.5%,1604,11.1%,5.4%,9652,-10.2%,-4.6%,64,6,-5,$151K,0.3%,1.0%,1357,-28.5%,3.5%
"Philadelphia, PA metro area",October 2016,All Residential,Metro,False,PA,0.961359653,-0.2%,1.1%,2000,-5.2%,-1.0%,9433,-1.3%,-14.9%,48,0,-11,$170K,0.0%,3.1%,2628,-5.4%,-0.2%
"Seattle, WA metro area",October 2013,All Residential,Metro,False,WA,0.996893683,-0.4%,0.4%,3805,3.3%,13.2%,8945,-5.8%,12.1%,21,4,-11,$350K,-1.4%,12.9%,3785,-10.6%,17.1%
"Phoenix, AZ",June 2018,All Residential,Place/City,False,AZ,0.985233941,0.0%,0.4%,2507,-9.0%,-7.1%,5727,1.8%,-3.6%,38,-1,-5,$257K,0.5%,9.0%,2849,-2.6%,3.6%
"Los Angeles, CA",February 2015,All Residential,Place/City,False,CA,0.988552789,0.2%,-0.4%,1721,2.2%,0.6%,5547,3.5%,7.1%,40,-1,8,$510K,1.0%,9.7%,2911,-0.7%,4.5%
"Los Angeles, CA",March 2017,All Residential,Place/City,False,CA,0.996203518,0.2%,-0.3%,2475,43.6%,4.3%,6463,8.8%,8.1%,39,-17,6,$630K,2.4%,10.1%,3606,39.4%,6.6%
"Los Angeles, CA metro area",December 2017,All Residential,Metro,False,CA,0.997601669,-0.2%,0.7%,5985,0.0%,-5.5%,12172,-18.0%,-17.2%,45,3,-4,$585K,-0.5%,9.3%,3589,-36.1%,-7.4%
"Washington, DC metro area",July 2019,All Residential,Metro,False,DC,0.996379231,-0.1%,0.3%,7463,-2.8%,0.0%,14316,-5.6%,-1.9%,28,2,9,$422K,-1.3%,4.8%,7202,-9.7%,-5.4%
"Washington, DC metro area",November 2019,All Residential,Metro,False,DC,0.993496839,0.0%,0.5%,5121,-15.8%,-7.0%,12080,-12.4%,-12.6%,37,3,-11,$415K,1.2%,6.4%,4443,-30.5%,-3.7%
"Washington, DC metro area",July 2020,All Residential,Metro,False,DC,1.002234378,0.4%,0.6%,7866,10.4%,5.4%,10378,-2.8%,-27.5%,28,-3,0,$470K,6.8%,11.4%,8663,13.2%,20.3%
"Chicago, IL metro area",February 2017,All Residential,Metro,False,IL,0.968104728,0.4%,0.4%,5290,-5.0%,-2.8%,25948,7.4%,-10.4%,66,4,-5,$209K,0.0%,10.0%,11410,33.9%,-3.0%
"Boston, MA metro area",April 2018,All Residential,Metro,False,MA,1.009589362,0.9%,0.7%,3561,13.5%,9.9%,7360,29.6%,-8.4%,10,-7,-2,$480K,3.2%,7.7%,7257,39.2%,13.2%
"Philadelphia, PA metro area",January 2020,All Residential,Metro,False,PA,0.963737446,0.1%,-0.1%,1754,-19.2%,17.0%,5725,-0.1%,-6.5%,54,11,6,$209K,-0.3%,12.8%,2380,65.7%,1.6%
"Seattle, WA metro area",May 2013,All Residential,Metro,False,WA,1.008570453,0.3%,1.9%,4329,13.8%,21.2%,7433,15.0%,-20.8%,11,-4,-24,$349K,5.8%,16.7%,5645,15.5%,26.4%
"Phoenix, AZ",April 2013,All Residential,Place/City,False,AZ,0.991496861,-0.2%,-0.7%,2424,9.8%,0.8%,5027,-2.1%,-6.7%,35,-7,-7,$155K,3.2%,33.6%,2752,1.9%,2.0%
"Philadelphia, PA metro area",March 2017,All Residential,Metro,False,PA,0.960293352,0.5%,0.7%,2169,36.7%,15.7%,8560,3.0%,-14.8%,50,-9,-18,$174K,8.4%,8.4%,3549,24.7%,-1.6%
 National,March 2013,All Residential,National,False,US,0.973783540,0.4%,1.2%,419796,30.4%,6.5%,1756131,2.5%,-17.1%,70,-8,-22,$194K,6.7%,13.1%,606550,20.1%,-2.8%
 National,April 2016,All Residential,National,False,US,0.981621491,0.3%,0.3%,526757,8.2%,6.0%,1790879,4.3%,-6.9%,49,-10,-6,$245K,2.6%,6.1%,775245,3.0%,-2.3%
 National,August 2017,All Residential,National,False,US,0.984759208,-0.2%,0.3%,629109,6.2%,2.4%,1688142,-1.3%,-8.7%,39,3,-5,$271K,-1.0%,5.8%,677754,-1.3%,3.0%
 National,June 2019,All Residential,National,False,US,0.986867509,0.1%,-0.3%,625238,-3.5%,-5.7%,1696953,2.4%,3.9%,36,-1,4,$303K,1.6%,3.3%,737858,-11.7%,-4.8%
"Los Angeles, CA metro area",February 2014,All Residential,Metro,False,CA,0.991452838,-0.1%,-0.5%,4454,-7.2%,-14.2%,13002,1.9%,32.4%,31,-1,7,$435K,2.4%,20.8%,6853,-5.9%,0.7%
"Los Angeles, CA metro area",July 2018,All Residential,Metro,False,CA,1.001128621,-0.2%,-0.1%,6556,-7.5%,0.6%,18753,3.9%,3.1%,36,0,-1,$628K,-1.1%,6.4%,8421,-4.9%,0.1%
"Los Angeles, CA",January 2020,All Residential,Place/City,False,CA,0.990061479,-0.2%,0.5%,1752,-18.5%,19.8%,5747,6.6%,-17.8%,63,7,10,$739K,-2.1%,10.3%,2582,102.0%,-4.9%
 National,September 2014,All Residential,National,False,US,0.972819417,-0.2%,-0.3%,470196,-8.7%,4.9%,2090178,-0.6%,5.1%,56,5,-1,$220K,-2.9%,4.9%,576689,-3.7%,5.0%
 National,October 2016,All Residential,National,False,US,0.978843405,-0.1%,0.4%,502794,-8.9%,1.2%,1743600,-4.6%,-9.6%,49,3,-4,$251K,-0.7%,8.0%,539295,-11.8%,-5.0%
 National,October 2018,All Residential,National,False,US,0.980870286,-0.2%,-0.1%,525458,6.4%,-0.3%,1677935,-1.7%,5.1%,43,4,-1,$278K,-0.4%,3.7%,605828,0.3%,5.2%
 National,July 2013,All Residential,National,False,US,0.980296899,0.0%,0.9%,548718,4.2%,21.6%,1983068,1.6%,-6.0%,52,0,-16,$220K,0.6%,14.6%,649261,0.0%,20.1%
 National,July 2015,All Residential,National,False,US,0.980644704,-0.1%,0.4%,625084,-1.4%,16.8%,2061727,0.8%,-2.5%,45,0,0,$242K,-1.1%,6.0%,723916,-4.2%,7.6%
 National,August 2018,All Residential,National,False,US,0.984773643,-0.3%,0.0%,632617,2.6%,0.6%,1681890,1.6%,-0.4%,36,4,-3,$285K,-0.9%,5.3%,704530,-1.1%,4.0%
"Los Angeles, CA",September 2017,All Residential,Place/City,False,CA,1.001435163,0.0%,0.5%,2402,-17.9%,-3.7%,6782,-1.3%,-12.1%,40,3,3,$660K,1.5%,10.0%,2897,-8.5%,-14.0%
"Los Angeles, CA",September 2018,All Residential,Place/City,False,CA,0.998439277,-0.4%,-0.3%,2003,-24.5%,-16.6%,7743,6.6%,14.2%,38,2,-2,$685K,-4.3%,3.8%,3055,-4.6%,5.5%
"Los Angeles, CA",November 2019,All Residential,Place/City,False,CA,0.996238622,0.1%,0.2%,2024,-13.1%,4.5%,6931,-10.0%,-8.8%,51,0,9,$755K,1.9%,8.1%,1896,-32.5%,-21.0%
"New York, NY",October 2017,All Residential,Place/City,False,NY,0.964841652,-1.1%,-0.5%,2075,6.4%,10.0%,21837,3.7%,-10.0%,58,-9,-21,$575K,-6.5%,0.9%,4192,-7.0%,18.8%
"New York, NY",December 2019,All Residential,Place/City,False,NY,0.961974020,0.0%,-0.2%,1776,14.4%,-1.7%,15347,-6.0%,-30.2%,84,6,6,$623K,-2.8%,-4.2%,1926,-26.4%,-7.6%
"Houston, TX",September 2013,All Residential,Place/City,False,TX,0.979319290,-0.2%,1.2%,2518,-16.2%,16.9%,7254,0.8%,-18.1%,28,5,-20,$171K,-4.5%,14.8%,2973,-13.0%,16.8%
"Houston, TX",October 2016,All Residential,Place/City,False,TX,0.970705347,-0.1%,-0.1%,2333,-7.2%,-0.1%,9296,-2.4%,6.8%,40,7,7,$205K,-0.2%,10.8%,3091,-3.4%,-3.3%
"Houston, TX",October 2017,All Residential,Place/City,False,TX,0.968469932,0.0%,-0.2%,2451,-4.6%,5.1%,9394,-2.9%,1.1%,48,9,8,$208K,-2.0%,1.4%,3198,16.1%,3.5%
"Chicago, IL metro area",May 2012,All Residential,Metro,False,IL,0.950620310,0.2%,0.5%,7309,20.1%,25.6%,41263,-0.3%,-20.8%,70,-15,-21,$170K,8.3%,3.0%,11310,0.8%,1.2%
